(0, 0)
(1, 1)
(2, 2)
(3, 0)
(4, 1)
(5, 2)
(6, 3)
(7, 0)
(8, 1)
(9, 2)
(10, 3)
(11, 4)
(12, 1)
(13, 2)
(14, 3)
(15, 4)
(16, 1)
(17, 2)
(18, 3)
(19, 4)
(20, 5)
(21, 6)
(22, 1)
(23, 3)
(24, 4)
(25, 5)
(26, 6)
(27, 7)
(28, 8)
(29, 1)
(30, 3)
(31, 4)
(32, 5)
(33, 6)
(34, 7)
(35, 8)
(36, 1)
(37, 3)
(38, 4)
(39, 5)
(40, 6)
(41, 7)
(42, 8)
(43, 9)
(44, 1)
(45, 3)
(46, 4)
(47, 5)
(48, 6)
(49, 7)
(50, 8)
(51, 9)
(52, 10)
(53, 11)
(54, 1)
(55, 3)
(56, 4)
(57, 5)
(58, 6)
(59, 7)
(60, 9)
(61, 10)
(62, 11)
(63, 12)
(64, 13)
(65, 14)
(66, 15)
(67, 1)
(68, 3)
(69, 4)
(70, 5)
(71, 6)
(72, 7)
(73, 9)
(74, 10)
(75, 11)
(76, 12)
(77, 13)
(78, 14)
(79, 15)
(80, 1)
(81, 3)
(82, 4)
(83, 5)
(84, 6)
(85, 7)
(86, 9)
(87, 10)
(88, 11)
(89, 12)
(90, 13)
(91, 14)
(92, 15)
(93, 3)
(94, 4)
(95, 5)
(96, 6)
(97, 7)
(98, 9)
(99, 10)
(100, 11)
(101, 12)
(102, 13)
(103, 14)
(104, 15)
(105, 3)
(106, 4)
(107, 5)
(108, 6)
(109, 7)
(110, 9)
(111, 10)
(112, 11)
(113, 12)
(114, 13)
(115, 14)
(116, 15)
(117, 3)
(118, 4)
(119, 5)
(120, 6)
(121, 7)
(122, 9)
(123, 10)
(124, 11)
(125, 12)
(126, 13)
(127, 14)
(128, 15)
(129, 3)
(130, 4)
(131, 5)
(132, 6)
(133, 7)
(134, 9)
(135, 10)
(136, 11)
(137, 12)
(138, 13)
(139, 14)
(140, 15)
(141, 3)
(142, 4)
(143, 6)
(144, 7)
(145, 9)
(146, 10)
(147, 12)
(148, 13)
(149, 14)
(150, 15)
(151, 3)
(152, 4)
(153, 6)
(154, 7)
(155, 9)
(156, 10)
(157, 12)
(158, 13)
(159, 14)
(160, 15)
(161, 3)
(162, 4)
(163, 6)
(164, 9)
(165, 10)
(166, 12)
(167, 13)
(168, 14)
(169, 15)
(170, 3)
(171, 4)
(172, 6)
(173, 9)
(174, 10)
(175, 13)
(176, 14)
(177, 15)
(178, 3)
(179, 4)
(180, 6)
(181, 9)
(182, 10)
(183, 13)
(184, 14)
(185, 15)
(186, 3)
(187, 4)
(188, 6)
(189, 9)
(190, 14)
(191, 15)
(192, 3)
(193, 4)
(194, 6)
(195, 9)
(196, 14)
(197, 15)
(198, 3)
(199, 4)
(200, 6)
(201, 9)
(202, 14)
(203, 15)
(204, 3)
(205, 4)
(206, 6)
(207, 9)
(208, 14)
(209, 15)
(210, 3)
(211, 4)
(212, 6)
(213, 9)
(214, 14)
(215, 15)
(216, 3)
(217, 4)
(218, 6)
(219, 9)
(220, 14)
(221, 15)
(222, 3)
(223, 4)
(224, 6)
(225, 9)
(226, 14)
(227, 15)
(228, 3)
(229, 4)
(230, 6)
(231, 9)
(232, 14)
(233, 15)
(234, 3)
(235, 4)
(236, 6)
(237, 9)
(238, 14)
(239, 15)
(240, 3)
(241, 4)
(242, 6)
(243, 9)
(244, 14)
(245, 15)
(246, 3)
(247, 4)
(248, 6)
(249, 9)
(250, 14)
(251, 15)
(252, 3)
(253, 4)
(254, 6)
(255, 9)
(256, 14)
(257, 15)
(258, 3)
(259, 6)
(260, 9)
(261, 14)
(262, 15)
(263, 3)
(264, 6)
(265, 9)
(266, 14)
(267, 15)
(268, 3)
(269, 6)
(270, 9)
(271, 14)
(272, 15)
(273, 3)
(274, 6)
(275, 9)
(276, 14)
(277, 15)
(278, 3)
(279, 6)
(280, 9)
(281, 14)
(282, 15)
(283, 3)
(284, 6)
(285, 9)
(286, 14)
(287, 15)
(288, 3)
(289, 6)
(290, 9)
(291, 14)
(292, 15)
(293, 3)
(294, 6)
(295, 9)
(296, 14)
(297, 15)
(298, 6)
(299, 9)
(300, 14)
(301, 15)
(302, 6)
(303, 9)
(304, 14)
(305, 15)
(306, 6)
(307, 9)
(308, 14)
(309, 15)
(310, 6)
(311, 9)
(312, 14)
(313, 15)
(314, 6)
(315, 9)
(316, 14)
(317, 15)
(318, 6)
(319, 9)
(320, 14)
(321, 15)
(322, 6)
(323, 9)
(324, 14)
(325, 15)
(326, 6)
(327, 9)
(328, 14)
(329, 15)
(330, 6)
(331, 9)
(332, 14)
(333, 15)
(334, 6)
(335, 9)
(336, 14)
(337, 15)
(338, 6)
(339, 9)
(340, 14)
(341, 15)
(342, 6)
(343, 9)
(344, 14)
(345, 15)
(346, 6)
(347, 9)
(348, 14)
(349, 15)
(350, 6)
(351, 9)
(352, 14)
(353, 15)
(354, 6)
(355, 9)
(356, 14)
(357, 15)
(358, 6)
(359, 9)
(360, 14)
(361, 15)
(362, 6)
(363, 9)
(364, 14)
(365, 15)
(366, 6)
(367, 9)
(368, 14)
(369, 15)
(370, 9)
(371, 14)
(372, 15)
(373, 9)
(374, 14)
(375, 15)
(376, 9)
(377, 14)
(378, 15)
(379, 9)
(380, 14)
(381, 15)
(382, 9)
(383, 14)
(384, 15)
(385, 9)
(386, 14)
(387, 15)
(388, 9)
(389, 14)
(390, 15)
(391, 9)
(392, 14)
(393, 15)
(394, 14)
(395, 15)
(396, 14)
(397, 15)
Average waiting time 146.88 
